region_code,year,metric_id,value,real_value,value_per_capita,real_value_per_capita
1735,2022,5,5272.4,955.6332161311351,0.0027058763151141902,0.0004904455817968361
1735,2023,5,7995.6,1272.2045390222333,0.004045946766521607,0.0006437630498037816
1735,2024,5,8505.9,1186.46717026347,0.00424721625805163,0.0005924337995024067
1735,2025,5,0.0,0.0,0.0,0.0
1700,2010,6,13683.8,13683.8,0.0004886827087217067,0.0004886827087217067
1700,2011,6,18336.4,15106.971144727991,0.0006296105537128221,0.0005187227845899858
1700,2012,6,21527.8,15468.52932282132,0.0007283880441476008,0.0005233740474776629
1700,2013,6,28614.1,18234.45300081909,0.0009540100355076933,0.0006079468218387013
1700,2014,6,33868.5,19083.250326583973,0.0011107048221219436,0.0006258280750401397
1700,2015,6,42085.5,21556.805866710296,0.0013566121363526474,0.0006948764885715302
1700,2016,6,48253.8,22769.865917974497,0.0015282135086602503,0.0007211290444738292
1700,2017,6,59690.4,23155.371328808436,0.0018583272365000545,0.0007208907497955647
1700,2018,6,83512.6,25584.436394971162,0.00255728839717424,0.0007834360604400066
1700,2019,6,110321.0,28801.743662437628,0.0033173760731307605,0.0008660745940502362
1700,2020,6,129348.6,30180.20748353872,0.0038150077274282414,0.0008901350672917051
1700,2021,6,155159.1,32072.28760187406,0.004489700193003828,0.000928047119609538
1700,2022,6,145011.7,26283.665360678882,0.004111322803525813,0.000745185614385602
1703,2010,6,3266.9,3266.9,0.001281589580636303,0.001281589580636303
1703,2011,6,3887.6,3202.911205157203,0.0014547767840437076,0.0011985597444737503
1703,2012,6,4843.0,3479.8766019018967,0.0017843195048264683,0.001282100288078217
1703,2013,6,6717.3,4280.627073449876,0.0024369830213321723,0.0015529774609816702
1703,2014,6,7329.6,4129.872642535982,0.0026125824273747996,0.0014720629629427844
1703,2015,6,7159.7,3667.3025855433752,0.0025057571833549154,0.0012834853132479528
1703,2016,6,5313.5,2507.319269262887,0.0018256313348221954,0.0008614737224747936
1703,2017,6,9853.1,3822.2593455544343,0.0033259409282700423,0.0012902141250816655
1703,2018,6,21385.4,6551.507270531827,0.007100773649433875,0.002175351884494414
1703,2019,6,26179.4,6834.712956159024,0.008536111382829567,0.002228541183657447
1703,2020,6,27490.4,6414.185973450604,0.008789334015410686,0.0020507676482561
1703,2021,6,25823.9,5337.950193073017,0.00810009096326966,0.0016743358718587925
1703,2022,6,36563.5,6627.20869016212,0.011238205009989243,0.0020369474996656278
1706,2010,6,764.1,764.1,0.0004738604651162791,0.0004738604651162791
1706,2011,6,977.2,805.0943589051391,0.0005803539612780615,0.0004781413225472972
1706,2012,6,1082.0,777.457460924603,0.0006337120768419819,0.0004553458246015011
1706,2013,6,1331.8,848.6950316973403,0.000769960108689368,0.0004906602484230446
1706,2014,6,1732.7,976.2920661048481,0.0009865064905488499,0.000555848363758169
1706,2015,6,2292.0,1173.995771619679,0.0012837459392853142,0.000657553361498644
1706,2016,6,2635.9,1243.820995925481,0.0014521264874394007,0.0006852253172793527
1706,2017,6,3112.1,1207.259980036735,0.0016881475454298888,0.0006548738703752292
1706,2018,6,3661.3,1121.6546601699374,0.001957705058282537,0.0005997511817826636
1706,2019,6,5311.1,1386.58044040185,0.0028029871226514674,0.000731781950813727
1706,2020,6,6701.9,1563.7179879328276,0.0034834970632569256,0.0008127854815389717
1706,2021,6,8570.2,1771.5101415616684,0.004401520209542396,0.000909819804612844
1706,2022,6,4899.6,888.0624584166812,0.0024785511938486444,0.00044924244153008965
1708,2010,6,256.9,256.9,0.00023003223495702004,0.00023003223495702004
1708,2011,6,312.8,257.70928721400685,0.000268106625524985,0.0002208873636873291
1708,2012,6,382.6,274.91240716243357,0.00032243384459801117,0.00023168077461860237
1708,2013,6,442.1,281.730044686435,0.00036688796680497927,0.0002338008669596971
1708,2014,6,573.6,323.19566521483284,0.0004675578741441148,0.0002634460916325667
1708,2015,6,878.1,449.77560517418857,0.0007024238060955124,0.0003597917008032866
1708,2016,6,1053.4,497.07539630027765,0.0008254838962463757,0.00038952699341766135
1708,2017,6,1299.5,504.1079477066088,0.000998847040737894,0.0003874772849397454
1708,2018,6,1821.5,558.0241890857184,0.0013747169811320755,0.00042115033138544786
1708,2019,6,2351.6,613.9373319366968,0.0017388346643005027,0.0004539613516242951
1708,2020,6,2992.9,698.317128886459,0.0021654728311989004,0.0005052580340687787
1708,2021,6,4009.7,828.8282904272737,0.0028427507975895073,0.0005876131091295808
1708,2022,6,4115.2,745.888364126934,0.00285104614105584,0.0005167579078058293
1710,2010,6,651.7,651.7,0.0002491112725048737,0.0002491112725048737
1710,2011,6,815.6,671.9555455618414,0.0002995335855154431,0.00024677936962864646
1710,2012,6,947.8,681.029742573326,0.0003412052703578371,0.00024516874597642953
1710,2013,6,1498.2,954.7341166008074,0.0005291562179917353,0.0003372069779256198
1710,2014,6,1520.5,856.727700416934,0.0005251614685870203,0.00029590291175938036
1710,2015,6,2094.3,1072.730953099081,0.0007077968163844673,0.0003625438349045527
1710,2016,6,2577.2,1216.1218068588146,0.0008517979904812268,0.0004019440133721624
1710,2017,6,2549.3,988.9360454701484,0.0008253367003367004,0.0003201683648893254
1710,2018,6,2891.7,885.8844620253483,0.0009184665226781857,0.0002813760837331179
1710,2019,6,3899.8,1018.1292766995791,0.0012137188385048707,0.00031686821969424515
1710,2020,6,4947.4,1154.3500161892703,0.0015081697353981221,0.00035189306675688034
1710,2021,6,4660.9,963.4351145603113,0.0013974036097619475,0.0002888514464712812
1710,2022,6,3003.5,544.3904796012944,0.0008812311122847167,0.00015972493020018611
1712,2010,6,455.8,455.8,0.0005352278064819164,0.0005352278064819164
1712,2011,6,568.7,468.53987096740957,0.0006514318442153494,0.0005367008831241805
1712,2012,6,716.5,514.8320432093143,0.0008130957784838857,0.0005842397222075741
1712,2013,6,1096.1,698.4942365546287,0.0012337910850968032,0.0007862384472699559
1712,2014,6,1112.2,626.6705349580494,0.0012342692265009433,0.000695450599221007
1712,2015,6,1768.6,905.9026708929163,0.00193670608848007,0.0009920090570443674
1712,2016,6,2139.2,1009.4396124601801,0.0023054208427632284,0.0010878754310380215
1712,2017,6,2193.6,850.9512844087857,0.002326686465846415,0.0009025787912693951
1712,2018,6,2528.3,774.5553429950162,0.002639144050104384,0.0008085128841284094
1712,2019,6,3243.4,846.7614995762385,0.0033112812659520166,0.0008644834094703813
1712,2020,6,3896.5,909.1492173831693,0.003907832714873132,0.0009117934182962284
1712,2021,6,4342.5,897.6199843331013,0.0042842344119968425,0.0008855761487106367
1712,2022,6,3156.4,572.1039153699103,0.00305290647064513,0.0005533455028241709
1714,2010,6,581.8,581.8,0.00025760460482621205,0.00025760460482621205
1714,2011,6,774.5,638.0941270692082,0.0003254885480142887,0.00026816311286791686
1714,2012,6,968.6,695.9753203803793,0.00040014872345699415,0.00028752182119324936
1714,2013,6,1113.1,709.3275565267378,0.0004527189165005897,0.00028849699293396423
1714,2014,6,1413.1,796.2130308840311,0.0005643145241803442,0.00031796375180065937
1714,2015,6,2098.1,1074.6773684272462,0.0008214313679429958,0.0004207491067368437
1714,2016,6,2413.4,1138.8283286795993,0.0009270185142505954,0.00043743886021341293
1714,2017,6,3090.5,1198.8808098401496,0.0011651711657366913,0.0004519984956417394
1714,2018,6,4135.6,1266.9584608195978,0.00153193065639354,0.00046931340228907907
1714,2019,6,6030.0,1574.2652286010723,0.002190417378037706,0.0005718570338919221
1714,2020,6,6442.2,1503.123595079136,0.0022919453536359756,0.0005347671819692386
1714,2021,6,8303.8,1716.4437135072437,0.0028958326068003483,0.0005985854275526569
1714,2022,6,7696.0,1394.9156420880843,0.002625635426972809,0.00047590175773193827
1718,2010,6,1412.4,1412.4,0.00045283744789996797,0.00045283744789996797
1718,2011,6,1736.3,1430.5007525245528,0.0005308487220251926,0.00043735500566361525
1718,2012,6,2070.7,1487.8753829358368,0.0006225422403944441,0.00044731987942271564
1718,2013,6,2484.0,1582.939224159929,0.0007347156082699873,0.00046820054546420445
1718,2014,6,3242.3,1826.8781473606218,0.0009409972138379383,0.0005302061026702525
1718,2015,6,3829.9,1961.7305435105623,0.0010896494821895982,0.0005581343301213617
1718,2016,6,5079.8,2397.041577867999,0.0014173944585507408,0.000668836066259661
1718,2017,6,5919.2,2296.202973501315,0.0016209436700714735,0.0006288038375280869
1718,2018,6,7848.2,2404.32909183779,0.002109674471116368,0.0006463076508259967
1718,2019,6,8745.3,2283.15451139054,0.002302061122956645,0.0006010041094502461
1718,2020,6,11836.0,2761.6297027966616,0.0030525609944808377,0.0007122375052346061
1718,2021,6,14381.9,2972.8223034381645,0.0036431086455404414,0.0007530517271925842
1718,2022,6,9896.6,1793.7788647984585,0.002454940093766279,0.0004449628816506979
1722,2010,6,290.7,290.7,0.00014009638554216867,0.00014009638554216867
1722,2011,6,363.6,299.56233002241976,0.00016716472805848007,0.00013772347479307608
1722,2012,6,445.5,320.1084092808786,0.00020077515886249942,0.00014426445954341278
1722,2013,6,537.8,342.71526358824866,0.000237901442095019,0.00015160367317891207
1722,2014,6,687.7,387.4854584523022,0.0002979248797816575,0.00016786616057371323
1722,2015,6,942.8,482.91588720900234,0.00039977950218377645,0.00020477288182546848
1722,2016,6,985.2,464.89337425007926,0.0004085424009952312,0.00019278182635292527
1722,2017,6,1068.4,414.4585850940676,0.00043390326117857293,0.00016832172566058872
1722,2018,6,1218.0,373.1394248182295,0.00048444833346591364,0.00014841278530674945
1722,2019,6,1601.3,418.0548773729514,0.0006230981750262656,0.0001626735971722446
1722,2020,6,2161.1,504.2377450755209,0.0008219923167623901,0.0001917910102603632
1722,2021,6,2640.6,545.827364566491,0.0009850044762757385,0.00020360614912208708
1722,2022,6,1733.6,314.2185235348107,0.00063196267133275,0.00011454451864056965
1724,2010,6,252.9,252.9,0.000354003359462486,0.000354003359462486
1724,2011,6,391.3,322.38377265614093,0.0005380913091309131,0.0004433220196041542
1724,2012,6,467.8,336.13179317978677,0.0006325895875591616,0.0004545392740767908
1724,2013,6,669.7,426.7690814894945,0.0008922195576871836,0.0005685705855175787
1724,2014,6,822.7,463.55138384282253,0.0010771144278606966,0.0006069015237533681
1724,2015,6,1135.3,581.5171900173741,0.0014609445373825762,0.0007483170634633562
1724,2016,6,1404.0,662.5155272504174,0.0017758664305590692,0.0008379908009744719
1724,2017,6,1516.6,588.3263666732149,0.0018884323247416262,0.0007325692524881272
1724,2018,6,1895.2,580.6024941835045,0.0023228336805981124,0.0007116098715326688
1724,2019,6,2840.3,741.5233049412315,0.0034224605374141466,0.0008935092239320779
1724,2020,6,2812.3,656.1787101364525,0.0033230532907952263,0.0007753500060693046
1724,2021,6,3718.9,768.7182405840807,0.004319781623881984,0.0008929239639726805
1724,2022,6,2048.1,371.2222877547564,0.002331094923742317,0.0004225156928690603
1726,2010,6,2681.0,2681.0,0.0011999283892046727,0.0011999283892046727
1726,2011,6,3976.5,3276.1540300719253,0.0017315480078380144,0.00142658568694619
1726,2012,6,4901.8,3522.1266007026056,0.0021226345645866712,0.0015251923096620645
1726,2013,6,6446.8,4108.249835070141,0.002753983510615575,0.0017549873275535652
1726,2014,6,6382.8,3596.396952463799,0.002712737472905776,0.0015284954534675503
1726,2015,6,8731.2,4472.24776665172,0.00368203095348543,0.0018859898649060515
1726,2016,6,11700.7,5521.293041096125,0.004889144242019054,0.0023070754809861797
1726,2017,6,14275.8,5537.933235759911,0.005889113485417268,0.0022845316759869277
1726,2018,6,17840.1,5465.389698439815,0.0072376567000689675,0.0022172865830012638
1726,2019,6,21997.7,5742.987432702787,0.008764373082592933,0.0022881339625892613
1726,2020,6,24984.3,5829.451249035369,0.00971509118481938,0.0022667695489502543
1726,2021,6,35424.2,7322.387990561346,0.013147342636579571,0.0027176321223876727
1726,2022,6,33302.8,6036.200187802892,0.011641893309095996,0.0021101168243735204
1727,2010,6,1335.3,1335.3,0.0005163772767701767,0.0005163772767701767
1727,2011,6,2362.9,1946.7432057480078,0.0008935486310694298,0.0007361757698336136
1727,2012,6,2177.1,1564.3277617180713,0.0008150879820292025,0.0005856711949524789
1727,2013,6,3053.3,1945.7279924023796,0.001132655710947064,0.000721789513819186
1727,2014,6,3811.0,2147.312901209428,0.001398070362082248,0.0007877445618729331
1727,2015,6,4970.1,2545.75758487215,0.0018018707174709062,0.0009229444168046078
1727,2016,6,6250.0,2949.2322260079122,0.002236856232776207,0.0010555213578640392
1727,2017,6,5785.5,2244.337461682636,0.0020448520835542362,0.0007932483164325579
1727,2018,6,7700.9,2359.203117062975,0.002691493079826646,0.0008245502296459439
1727,2019,6,10859.0,2834.9827723680005,0.0037464205623598413,0.0009780861729749872
1727,2020,6,14517.4,3387.2662256995823,0.00493470206329243,0.0011513872754680928
1727,2021,6,19981.5,4130.292162798357,0.006714439329278538,0.00138791362707025
1727,2022,6,18290.8,3315.244675975147,0.006218187999320075,0.001127059213318085
1730,2010,6,1136.8,1136.8,0.0003697391530605607,0.0003697391530605607
1730,2011,6,1393.7,1148.2398772063982,0.0004315929642016599,0.0003555802914673598
1730,2012,6,1584.8,1138.7380629143354,0.0004830529139234333,0.0003470915822099291
1730,2013,6,1961.5,1249.9739485465782,0.0005890921104003364,0.0003754013720595183
1730,2014,6,2293.5,1292.2755546900612,0.0006772478960578768,0.00038159620690685406
1730,2015,6,2888.1,1479.3268708616033,0.000838369763998955,0.00042942519982048925
1730,2016,6,3316.3,1564.8862129776064,0.0009460816477904888,0.0004464343174557403
1730,2017,6,3740.8,1451.1481421938302,0.0010493716337522442,0.0004070770147536552
1730,2018,6,4530.1,1387.815195705305,0.0012513397049886748,0.00038335318372059696
1730,2019,6,7216.3,1883.975152430169,0.0019591942008524966,0.0005114910956018161
1730,2020,6,10360.9,2417.4526180893827,0.0027614339019189763,0.000644310399277554
1730,2021,6,11763.9,2431.666490200615,0.0030795549738219896,0.0006365619084294804
1730,2022,6,7634.9,1383.8411429025878,0.0019594754132019297,0.00035515890126850113
1733,2010,6,346.8,346.8,0.0002220799180327869,0.0002220799180327869
1733,2011,6,441.1,363.41293666911264,0.0002754980950596465,0.00022697703870408633
1733,2012,6,548.2,393.90219970320464,0.0003365048186115033,0.00024179129562531746
1733,2013,6,682.5,434.9259341743766,0.0004126859354214536,0.0002629858109652779
1733,2014,6,1151.7,648.9268612760164,0.0006838667537557153,0.0003853256108758485
1733,2015,6,1764.5,903.802591196738,0.0010285031475868501,0.000526814287244543
1733,2016,6,1671.2,788.6011033767077,0.000956666094224054,0.0004514288759383523
1733,2017,6,2374.3,921.049249895961,0.0013363539145607025,0.0005184044857859859
1733,2018,6,3904.7,1196.2212742920694,0.002163268698060942,0.000662726467751839
1733,2019,6,5673.9,1481.2974262951282,0.0030908645203464617,0.0008069387298006908
1733,2020,6,6448.3,1504.5468750036932,0.00345475488882936,0.000806079225825713
1733,2021,6,8591.6,1775.9336459173917,0.0045378967939576405,0.000938009637097867
1733,2022,6,10277.4,1862.799638772879,0.0053411287807920175,0.0009680904473406501
1735,2010,6,250.7,250.7,0.00015361519607843136,0.00015361519607843136
1735,2011,6,334.4,275.50506919553675,0.00019894104348860728,0.00016390330727320885
1735,2012,6,391.4,281.2355362346484,0.00023121455576559545,0.00016613630448644164
1735,2013,6,579.0,368.9701331677129,0.00033824044865054327,0.00021554511810241436
1735,2014,6,699.2,393.9651483929762,0.0004026490066225166,0.00022687310589863298
1735,2015,6,1051.1,538.3887240617123,0.0005961658442516023,0.00030536482562629023
1735,2016,6,1088.8,513.7798476283864,0.0006078945899168109,0.0002868515703357637
1735,2017,6,1209.2,469.0783611903281,0.0006653094910591472,0.00025808988236056566
1735,2018,6,1815.0,556.0328867365242,0.0009851815665201107,0.0003018145181221974
1735,2019,6,2377.6,620.7252085442635,0.0012715798481120976,0.00033197411944821024
1735,2020,6,2804.2,654.2887810563027,0.001477216456829795,0.0003446709061035151
1735,2021,6,2945.6,608.8726369260986,0.0015312158860529188,0.00031651122156578395
1735,2022,6,2393.3,433.7904893723249,0.0012282781626892483,0.00022262791345769816
1700,2010,7,138411.0,,0.0049430028498575074,
1700,2011,7,143253.0,,0.00491882815880014,
1700,2012,7,145988.0,,0.00493946960623101,
1700,2013,7,145672.0,,0.004856785636887993,
1700,2014,7,149761.0,,0.00491135612341274,
1700,2015,7,152035.0,,0.00490079780804255,
1700,2016,7,154791.0,,0.004902281213480157,
1700,2017,7,160723.0,,0.005003751498264348,
1700,2018,7,154913.0,,0.00474368200093702,
1700,2019,7,154570.0,,0.004647952970185383,
1700,2020,7,175625.0,,0.005179883911612378,
1700,2021,7,174541.0,,0.005050536909450243,
1700,2022,7,172068.0,,0.004878413894582848,
1700,2023,7,172757.0,,0.0047954886758880665,
1700,2024,7,174413.0,,0.0047395094538557276,
1700,2025,7,177104.0,,0.004717338958852735,
1703,2010,7,12862.0,,0.005045702404770311,
1703,2011,7,13933.0,,0.005213860719230625,
1703,2012,7,14160.0,,0.005217006852847985,
1703,2013,7,14188.0,,0.005147293571324917,
1703,2014,7,14519.0,,0.005175191587952236,
1703,2015,7,14860.0,,0.00520071396073216,
1703,2016,7,15084.0,,0.005182614671018725,
1703,2017,7,16122.0,,0.005442025316455696,
1703,2018,7,15377.0,,0.005105754225188432,
1703,2019,7,14656.0,,0.004778766832958362,
1703,2020,7,15797.0,,0.005050676215749592,
1703,2021,7,16409.0,,0.005146952730466422,
1703,2022,7,15426.0,,0.0047413554633471645,
1703,2023,7,15877.0,,0.004778342913895326,
1703,2024,7,17815.0,,0.005248350223898185,
1703,2025,7,16948.0,,0.0048968506212077436,
1706,2010,7,7383.0,,0.00457860465116279,
1706,2011,7,7521.0,,0.004466682503860316,
1706,2012,7,7486.0,,0.0043844441841396275,
1706,2013,7,7662.0,,0.004429669884951148,
1706,2014,7,7708.0,,0.004388521976770667,
1706,2015,7,7976.0,,0.004467346252940517,
1706,2016,7,8013.0,,0.004414389598942265,
1706,2017,7,8336.0,,0.004521833468944941,
1706,2018,7,7978.0,,0.0042658539193669125,
1706,2019,7,8335.0,,0.004398881148406164,
1706,2020,7,10055.0,,0.005226363116586101,
1706,2021,7,9129.0,,0.0046885111191002,
1706,2022,7,9069.0,,0.0045877175232699316,
1706,2023,7,8758.0,,0.004357864357864358,
1706,2024,7,9588.0,,0.004690802348336595,
1706,2025,7,9394.0,,0.004522869523350987,
1708,2010,7,4440.0,,0.003975644699140401,
1708,2011,7,4554.0,,0.0039033170480843407,
1708,2012,7,4746.0,,0.003999662902410247,
1708,2013,7,4895.0,,0.004062240663900415,
1708,2014,7,5109.0,,0.004164492989892403,
1708,2015,7,5348.0,,0.00427805775537957,
1708,2016,7,5433.0,,0.0042575033304599955,
1708,2017,7,5760.0,,0.004427363566487317,
1708,2018,7,5596.0,,0.004223396226415094,
1708,2019,7,5519.0,,0.00408089322685596,
1708,2020,7,6021.0,,0.004356414152376818,
1708,2021,7,5930.0,,0.004204182913860334,
1708,2022,7,6784.0,,0.004700013856172925,
1708,2023,7,6841.0,,0.004636394442561843,
1708,2024,7,6190.0,,0.004106408385299191,
1708,2025,7,6294.0,,0.004093392299687825,
1710,2010,7,10271.0,,0.003926073162340889,
1710,2011,7,10895.0,,0.004001248668698814,
1710,2012,7,11010.0,,0.003963568291453668,
1710,2013,7,11044.0,,0.0039006816656659486,
1710,2014,7,11961.0,,0.004131178116257382,
1710,2015,7,11954.0,,0.004040014870391024,
1710,2016,7,12553.0,,0.004148929138022211,
1710,2017,7,13201.0,,0.004273828023828024,
1710,2018,7,13023.0,,0.004136386736119934,
1710,2019,7,12661.0,,0.003940431359123588,
1710,2020,7,13911.0,,0.004240641385196927,
1710,2021,7,14981.0,,0.004491515260538466,
1710,2022,7,17017.0,,0.004992811665639762,
1710,2023,7,16424.0,,0.004716423053728857,
1710,2024,7,15514.0,,0.0043571308206482055,
1710,2025,7,15637.0,,0.004296705410381118,
1712,2010,7,3984.0,,0.004678252700798497,
1712,2011,7,4107.0,,0.00470446735395189,
1712,2012,7,4153.0,,0.004712891511575125,
1712,2013,7,4103.0,,0.004618415128320576,
1712,2014,7,4188.0,,0.004647652868716014,
1712,2015,7,4110.0,,0.0045006570302233906,
1712,2016,7,4401.0,,0.004742967992240543,
1712,2017,7,4472.0,,0.00474331777683496,
1712,2018,7,4161.0,,0.0043434237995824635,
1712,2019,7,4378.0,,0.004469627360898417,
1712,2020,7,5038.0,,0.005052652692809146,
1712,2021,7,4848.0,,0.0047829518547750595,
1712,2022,7,4156.0,,0.004019731115194893,
1712,2023,7,4588.0,,0.0043467550923732825,
1712,2024,7,4881.0,,0.0045391983632474655,
1712,2025,7,4781.0,,0.004367406595414269,
1714,2010,7,10553.0,,0.004672570290015497,
1714,2011,7,11174.0,,0.004695944526160958,
1714,2012,7,11551.0,,0.004771957365942328,
1714,2013,7,11407.0,,0.004639443608410949,
1714,2014,7,11848.0,,0.004731440437682201,
1714,2015,7,12236.0,,0.004790541069610837,
1714,2016,7,12276.0,,0.004715372205577322,
1714,2017,7,13066.0,,0.004926104659930629,
1714,2018,7,12200.0,,0.004519188027855978,
1714,2019,7,12534.0,,0.004553016818627629,
1714,2020,7,13536.0,,0.0048157108296570375,
1714,2021,7,13542.0,,0.00472258064516129,
1714,2022,7,13433.0,,0.004582921087646276,
1714,2023,7,13831.0,,0.0046141784820683904,
1714,2024,7,14281.0,,0.004657708489612211,
1714,2025,7,14379.0,,0.004591435961298975,
1718,2010,7,14262.0,,0.004572619429304264,
1718,2011,7,14605.0,,0.004465268435856671,
1718,2012,7,15002.0,,0.00451025193914978,
1718,2013,7,15227.0,,0.004503830341033453,
1718,2014,7,15381.0,,0.004463954028325981,
1718,2015,7,15895.0,,0.004522305678843747,
1718,2016,7,16146.0,,0.0045051480231033236,
1718,2017,7,16661.0,,0.004562532519100693,
1718,2018,7,16254.0,,0.004369237386091772,
1718,2019,7,16444.0,,0.004328621443049303,
1718,2020,7,18404.0,,0.004746479599731779,
1718,2021,7,18808.0,,0.004764293132710186,
1718,2022,7,19272.0,,0.004780591868627986,
1718,2023,7,19388.0,,0.004707882084405809,
1718,2024,7,18854.0,,0.004479980990851847,
1718,2025,7,19670.0,,0.004577079697498545,
1722,2010,7,8446.0,,0.004070361445783132,
1722,2011,7,9023.0,,0.00414831501999908,
1722,2012,7,9309.0,,0.004195322006399567,
1722,2013,7,9503.0,,0.004203751216491197,
1722,2014,7,9702.0,,0.004203093185461162,
1722,2015,7,9887.0,,0.004192426748081245,
1722,2016,7,10380.0,,0.004304374870412606,
1722,2017,7,11330.0,,0.004601388945295049,
1722,2018,7,10698.0,,0.004255031421525734,
1722,2019,7,10544.0,,0.004102883380676291,
1722,2020,7,11931.0,,0.004538054847666502,
1722,2021,7,12786.0,,0.004769471799462847,
1722,2022,7,13851.0,,0.0050492125984251965,
1722,2023,7,13507.0,,0.004812756101906289,
1722,2024,7,12621.0,,0.004386708838761253,
1722,2025,7,12891.0,,0.004376506535392973,
1724,2010,7,3449.0,,0.004827827547592385,
1724,2011,7,3465.0,,0.004764851485148515,
1724,2012,7,3645.0,,0.004929006085192698,
1724,2013,7,3648.0,,0.004860111910471623,
1724,2014,7,3719.0,,0.0048690756742602774,
1724,2015,7,3786.0,,0.004871959850727062,
1724,2016,7,4012.0,,0.005074626865671642,
1724,2017,7,4032.0,,0.005020545386626821,
1724,2018,7,3794.0,,0.004650079666625812,
1724,2019,7,3852.0,,0.004641523075069286,
1724,2020,7,3958.0,,0.00467682854779629,
1724,2021,7,4173.0,,0.004847252874898362,
1724,2022,7,4297.0,,0.00489073526064193,
1724,2023,7,4644.0,,0.005179567254070935,
1724,2024,7,4456.0,,0.00487527352297593,
1724,2025,7,4624.0,,0.00496776966050709,
1726,2010,7,16142.0,,0.007224634113592624,
1726,2011,7,16545.0,,0.00720444154147616,
1726,2012,7,16229.0,,0.0070276707227298315,
1726,2013,7,16087.0,,0.006872143192789098,
1726,2014,7,16194.0,,0.006882570444982787,
1726,2015,7,16346.0,,0.006893265297516131,
1726,2016,7,16517.0,,0.0069016379742604045,
1726,2017,7,16361.0,,0.006749309021905037,
1726,2018,7,15745.0,,0.006387683070307112,
1726,2019,7,15482.0,,0.006168373241961831,
1726,2020,7,21199.0,,0.008243185441536727,
1726,2021,7,18892.0,,0.007011579572446556,
1726,2022,7,16471.0,,0.005757882961616444,
1726,2023,7,15616.0,,0.005282099851170343,
1726,2024,7,16720.0,,0.005498553012365167,
1726,2025,7,16926.0,,0.005437548188126445,
1727,2010,7,15385.0,,0.0059495726826250045,
1727,2011,7,15455.0,,0.005844425956738768,
1727,2012,7,15990.0,,0.005986521901909397,
1727,2013,7,15809.0,,0.005864524984234151,
1727,2014,7,16215.0,,0.00594849407535126,
1727,2015,7,16251.0,,0.005891672406917304,
1727,2016,7,16281.0,,0.0058269210121327086,
1727,2017,7,16470.0,,0.005821227865549783,
1727,2018,7,16307.0,,0.00569935691318328,
1727,2019,7,16035.0,,0.005532171813006728,
1727,2020,7,18400.0,,0.006254461402494986,
1727,2021,7,18121.0,,0.006089250310830337,
1727,2022,7,14801.0,,0.005031786503484617,
1727,2023,7,15529.0,,0.005187746375359123,
1727,2024,7,16393.0,,0.005371583983223016,
1727,2025,7,16984.0,,0.005463728486408236,
1730,2010,7,15870.0,,0.005161647043517856,
1730,2011,7,16708.0,,0.005174036913167348,
1730,2012,7,16824.0,,0.005128017556693489,
1730,2013,7,16696.0,,0.005014265549448899,
1730,2014,7,17280.0,,0.005102613317584527,
1730,2015,7,17437.0,,0.005061685389996807,
1730,2016,7,17141.0,,0.0048900236784298065,
1730,2017,7,17927.0,,0.005028893626570915,
1730,2018,7,16975.0,,0.004688967460361306,
1730,2019,7,17202.0,,0.004670268509217278,
1730,2020,7,18540.0,,0.00494136460554371,
1730,2021,7,18703.0,,0.004896073298429319,
1730,2022,7,18460.0,,0.004737706600964993,
1730,2023,7,18658.0,,0.004692301888690491,
1730,2024,7,17880.0,,0.004402314415856211,
1730,2025,7,18695.0,,0.004510579776582141,
1733,2010,7,7022.0,,0.004496670081967213,
1733,2011,7,7084.0,,0.004424458184997814,
1733,2012,7,7675.0,,0.004711190227733105,
1733,2013,7,7269.0,,0.004395331962752449,
1733,2014,7,7780.0,,0.004619678166379669,
1733,2015,7,7855.0,,0.004578573093961296,
1733,2016,7,8158.0,,0.00466998683381991,
1733,2017,7,8324.0,,0.00468509033601621,
1733,2018,7,8203.0,,0.004544598337950139,
1733,2019,7,8467.0,,0.00461240943509288,
1733,2020,7,9671.0,,0.005181355478167693,
1733,2021,7,9463.0,,0.004998151375904506,
1733,2022,7,9446.0,,0.004909053112982019,
1733,2023,7,9004.0,,0.004598335120780349,
1733,2024,7,9036.0,,0.0045279615153337345,
1733,2025,7,9481.0,,0.004664928163747294,
1735,2010,7,8342.0,,0.005111519607843137,
1735,2011,7,8184.0,,0.004868820274852757,
1735,2012,7,8208.0,,0.004848771266540643,
1735,2013,7,8134.0,,0.004751723332164973,
1735,2014,7,8157.0,,0.0046973797869277285,
1735,2015,7,8094.0,,0.004590777607622937,
1735,2016,7,8396.0,,0.004687622131650941,
1735,2017,7,8661.0,,0.004765337001375516,
1735,2018,7,8602.0,,0.00466916354556804,
1735,2019,7,8461.0,,0.004525082896566478,
1735,2020,7,9164.0,,0.00482747721645683,
1735,2021,7,8756.0,,0.0045516452669335135,
1735,2022,7,9585.0,,0.004919168591224018,
1735,2023,7,10092.0,,0.005106770569780387,
1735,2024,7,10184.0,,0.005085135067658661,
1735,2025,7,10400.0,,0.005123909937429177,
1700,2010,8,12286.6,,0.00043878520359696304,
1700,2011,8,12541.5,,0.0004306330991573786,
1700,2012,8,12850.1,,0.0004347801078652294,
1700,2013,8,13163.0,,0.00043886175337989896,
1700,2014,8,13505.4,,0.0004429045545177878,
1700,2015,8,13767.7,,0.000443797243935853,
