Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,36.9,38.3,39.6,40.8,42.3,43.7,45.2,47.6,43.5,46.5,45.3,44.0,41.0,33.1,34.0
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,55.3,58.2,59.7,61.0,63.3,65.4,67.6,71.1,68.3,72.4,72.4,72.8,71.7,70.6,70.0
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,64.3,65.7,68.0,70.4,73.0,75.4,78.1,81.0,80.6,83.5,84.0,84.0,82.7,80.3,80.0
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,67.0,70.8,72.1,74.9,77.7,80.3,83.0,86.5,85.2,87.9,83.8,85.7,84.9,82.9,81.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,335.0,342.1,348.7,357.5,366.6,369.1,368.5,371.9,390.7,385.9,373.4,372.1,369.5,364.8,373.1
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,44.8,43.8,44.8,45.9,47.0,47.3,47.4,47.8,52.5,51.5,50.6,51.2,50.1,50.9,50.5
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,8.2,8.2,8.4,8.5,8.7,8.7,8.7,8.8,9.6,9.6,9.5,9.6,9.3,9.2,9.4
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,16.1,16.3,16.8,16.9,17.4,17.5,17.6,17.6,20.0,19.7,20.9,18.5,18.0,18.4,19.1
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,24.8,25.4,26.0,26.8,27.1,27.2,27.2,27.4,25.8,23.9,19.0,21.5,21.1,20.3,20.9
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,48.6,50.0,51.1,51.9,53.2,53.6,53.4,53.8,59.1,59.1,58.5,58.6,57.4,56.7,56.1
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,28.3,29.0,29.6,30.2,31.0,31.2,31.1,31.4,35.5,34.5,33.1,33.1,31.5,32.2,33.0
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,25.4,25.6,26.4,27.0,27.8,28.0,27.9,28.2,30.6,31.0,28.9,29.3,30.1,28.7,29.4
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,24.3,25.7,25.8,26.5,27.2,27.4,27.3,27.6,27.8,27.5,26.8,26.6,27.3,27.9,28.7
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,24.7,25.5,25.5,27.9,28.7,29.0,28.9,29.2,29.8,30.7,31.2,30.1,31.6,29.7,31.5
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,53.4,55.4,56.3,56.8,58.4,58.8,58.8,59.3,56.0,56.0,57.2,53.9,54.8,52.5,56.5
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,36.4,37.2,38.0,39.1,40.1,40.4,40.2,40.8,44.0,42.4,37.7,39.7,38.3,38.3,38.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1205.1,1230.7,1260.9,1291.7,1323.5,1336.0,1342.4,1360.9,1349.8,1353.5,1315.8,1348.6,1321.4,1325.4,1327.9
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,34.2,35.8,35.7,35.8,37.5,38.0
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,61.5,62.8,64.4,66.0,67.6,68.2,68.6,69.5,88.4,88.6,84.2,82.8,76.3,72.1,74.5
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,79.7,81.4,83.4,85.5,87.6,88.4,88.8,89.9,81.6,81.5,85.3,86.9,71.5,71.2,72.4
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,43.2,43.7,44.9,46.0,47.2,47.7,47.6,48.2,46.7,45.4,44.8,47.0,45.8,44.9,44.7
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,78.8,80.5,82.5,84.5,86.5,87.3,87.7,88.7,79.6,79.9,79.9,73.0,73.6,71.7,70.4
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,17.2,18.5,20.4,19.4,19.4,20.6
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,25.6,27.0,26.9,26.9,26.5,26.3
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,38.8,39.2,39.6,40.5,41.5,42.0,42.2,43.0,47.6,48.2,45.4,48.7,47.6,48.0,49.0
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,59.6,61.0,62.5,64.1,65.7,66.4,66.7,67.6,40.4,45.4,38.4,39.8,41.7,43.7,43.5
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,63.1,64.5,68.2,69.5,71.3,72.0,72.1,73.5,66.8,70.1,61.7,65.8,66.2,66.6,67.5
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,70.7,71.8,73.5,75.2,77.1,77.7,78.1,79.2,79.8,77.7,76.7,78.2,79.6,81.1,80.3
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,46.2,47.0,47.8,48.3,49.6,50.1,50.6,51.7,55.2,55.9,56.4,56.4,55.2,55.0,57.4
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,40.3,41.1,42.1,43.2,44.2,44.7,44.9,45.5,45.3,42.2,44.7,47.9,50.9,51.6,48.4
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,143.1,145.8,149.1,152.9,156.5,157.8,158.6,160.4,90.8,83.8,88.0,89.0,81.7,81.9,81.0
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,60.2,61.5,63.0,64.6,66.1,66.8,67.1,67.9,59.8,56.9,60.2,59.3,58.8,58.8,60.6
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,83.0,84.3,86.1,88.4,90.4,91.2,91.6,92.6,96.7,88.9,85.0,88.1,81.8,78.7,77.9
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,49.4,50.4,51.6,52.8,54.2,54.8,54.9,55.8,67.7,67.9,68.5,68.7,70.1,70.1,66.9
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,39.4,40.2,40.8,41.7,42.8,43.2,43.4,44.1,45.7,47.2,47.6,47.3,44.5,46.6,48.0
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,75.7,77.4,79.5,81.5,83.6,84.3,84.8,86.0,64.1,59.8,55.1,59.4,61.9,64.4,66.1
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,59.8,61.1,62.6,64.8,66.4,67.1,67.8,69.0,58.5,58.1,55.1,58.0,57.9,58.8,58.8
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,112.6,117.0,119.3,122.2,125.2,126.3,126.9,128.3,91.7,92.0,74.4,88.5,92.5,94.5,93.8
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,87.0,83.1,80.8,81.7,82.3,81.8
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1421.2,1439.1,1472.0,1504.0,1545.7,1570.9,1596.6,1630.5,1606.6,1644.8,1625.7,1648.8,1665.6,1674.2,1664.4
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,122.7,125.8,129.1,132.1,135.6,138.4,140.7,143.5,182.7,183.0,157.6,150.8,143.4,150.9,151.0
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,113.0,116.3,119.0,121.8,125.2,127.4,129.5,132.2,99.6,106.9,108.5,106.9,121.3,119.1,117.5
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,37.1,37.7,38.6,39.7,40.7,41.2,41.9,42.8,41.4,42.3,41.4,42.7,43.0,43.8,43.3
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,101.9,102.0,104.7,107.2,109.4,111.2,113.0,115.1,81.3,83.8,90.5,95.8,101.4,99.6,99.5
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,79.8,80.3,82.2,83.9,86.2,87.5,88.9,90.8,88.9,91.5,99.6,97.9,97.4,96.7,99.0
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,69.1,69.1,70.7,72.2,74.2,75.4,76.6,78.2,79.4,84.4,84.2,84.6,87.2,87.5,85.4
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,76.5,77.4,79.3,81.0,83.2,84.4,85.8,87.6,86.1,89.3,88.3,90.8,90.9,95.2,94.6
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,77.9,78.7,80.6,82.5,84.8,86.3,87.7,89.6,90.3,90.7,87.5,95.3,100.9,98.7,95.4
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,80.8,81.5,83.4,85.3,87.6,89.1,90.5,92.3,83.7,87.7,83.0,93.0,98.5,98.4,96.1
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,91.6,93.3,95.6,97.5,100.2,102.1,103.7,105.8,117.7,115.2,120.9,113.7,115.9,113.7,111.6
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,79.7,79.8,82.0,83.8,86.2,87.7,89.2,91.1,94.6,98.5,93.1,100.0,96.8,98.3,98.2
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,75.4,76.1,77.8,79.4,81.7,83.1,84.5,86.3,90.2,90.5,86.1,87.0,89.8,88.6,88.5
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,27.5,27.5,27.3,28.0,28.8,29.4,29.9,30.6,30.6,31.8,33.0,31.0,33.5,32.4,34.9
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,71.2,71.7,73.3,74.9,76.9,78.2,79.4,81.2,89.3,89.1,88.0,89.8,91.0,91.9,90.3
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,86.6,87.5,89.9,91.9,94.6,95.3,96.8,99.0,96.5,98.7,99.4,99.6,94.7,96.7,96.7
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,82.5,84.4,86.3,88.3,90.8,92.4,94.0,96.0,94.3,94.6,91.6,96.3,90.3,92.2,90.1
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,64.2,65.3,66.2,67.4,69.3,70.4,71.5,73.0,69.3,72.3,72.3,72.9,68.2,68.5,68.2
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,44.2,44.4,45.7,46.7,48.0,48.7,49.5,50.7,46.4,48.3,54.1,52.7,50.7,50.9,52.2
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,39.5,40.3,40.3,40.4,42.3,42.7,43.5,44.7,44.3,46.2,46.6,48.0,50.7,51.1,51.9
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,642.0,659.8,679.1,697.5,717.8,735.5,754.7,773.3,786.0,810.0,804.5,806.4,815.5,831.4,824.1
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,67.8,69.3,72.6,74.5,76.2,78.4,80.5,82.4,87.1,88.9,94.3,94.7,90.9,90.1,87.0
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,39.5,37.6,37.7,38.8,38.9,39.8
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,58.0,58.9,61.0,62.6,64.5,66.1,67.8,69.5,72.3,70.6,71.6,72.5,74.2,72.0,69.4
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,59.1,60.4,62.9,64.6,66.5,68.2,69.9,71.4,62.9,65.0,63.8,64.3,66.4,66.7,65.8
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,60.7,62.4,62.7,64.4,66.4,68.0,69.7,71.2,64.2,67.8,64.2,67.5,67.7,70.6,69.6
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,62.5,64.7,66.2,68.0,70.2,71.9,73.7,75.6,80.4,82.0,80.9,81.5,82.2,85.1,85.6
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,60.9,62.7,63.5,65.2,67.8,68.6,70.7,72.8,97.4,101.1,72.9,70.1,74.6,79.7,78.1
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,26.7,27.7,26.6,27.1
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,64.8,66.2,67.9,70.1,71.7,73.5,75.4,77.2,77.7,80.4,77.4,78.2,78.3,81.5,81.0
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,68.0,70.0,72.0,74.0,76.2,78.0,80.1,82.6,54.3,56.3,55.6,55.6,57.7,58.2,58.7
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,60.5,61.8,64.1,65.7,67.6,69.3,70.7,72.4,67.0,71.0,71.9,71.6,71.7,74.7,74.4
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,44.6,46.6,48.5,49.6,50.5,52.3,53.7,54.9,47.5,50.0,49.7,50.1,47.6,49.3,49.6
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,35.1,36.8,37.7,38.8,40.2,41.2,42.5,43.3,36.8,37.4,36.7,35.9,37.7,38.0,38.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,1193.6,1197.3,1201.4,1206.6,1210.1,1214.6,1213.6,1226.8,1228.3,1276.5,1352.3,1416.1,1466.4,1476.4,1491.4
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,123.7,124.1,124.6,125.1,125.4,125.8,125.7,127.0,98.4,97.7,117.8,123.8,113.7,107.4,109.0
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,16.5,16.7,16.8,16.9,17.0,17.1,17.1,17.1,30.4,31.2,33.5,35.4,36.1,36.5,39.1
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,162.1,162.6,163.1,163.8,164.1,164.9,164.8,166.6,155.2,164.3,162.4,173.1,183.4,188.6,181.9
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,139.9,140.2,140.6,141.2,141.7,142.5,142.3,143.6,132.1,136.9,135.0,140.4,149.5,150.3,148.8
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,69.7,69.9,70.1,70.5,70.6,70.8,70.7,71.4,133.1,144.9,157.0,155.6,162.4,159.3,160.7
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,139.7,140.0,140.5,141.1,141.5,142.0,141.9,143.8,153.3,154.4,143.2,160.6,158.3,155.4,158.3
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,152.6,153.1,153.6,154.3,154.7,155.0,154.8,156.6,134.2,140.2,142.4,139.9,144.2,146.8,139.8
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,85.4,85.7,86.0,86.3,86.6,86.9,86.9,88.0,81.0,80.6,87.9,63.0,67.4,69.3,76.8
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,63.5,63.7,64.0,64.3,64.4,64.6,64.5,65.1,84.5,92.5,111.0,118.0,117.1,116.6,113.2
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,118.4,118.8,119.2,119.7,120.0,120.4,120.3,121.6,103.0,103.3,122.3,130.7,135.0,139.4,145.9
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,38.3,40.4,44.7
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,122.1,122.5,122.9,123.4,124.1,124.6,124.6,126.0,123.1,130.5,139.8,147.8,161.0,166.4,173.2
