Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,28.0,44.6,56.1,70.8,91.1,107.2,117.0,149.5,202.6,405.4,389.2,756.2,797.2,846.8,912.6
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,14.7,15.6,26.0,33.5,43.1,75.3,82.2,75.2,116.7,191.2,161.1,227.3,212.3,172.4,184.7
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,41.0,55.4,65.9,83.0,106.8,108.3,118.2,112.9,165.8,472.2,259.1,397.1,623.1,269.2,334.2
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,13.1,24.8,28.4,35.4,45.6,110.0,120.1,105.7,69.8,91.9,89.8,179.2,173.1,113.9,127.2
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,30.7,47.4,61.3,79.5,102.3,127.8,139.5,136.8,196.6,198.0,287.2,418.4,276.7,272.1,337.9
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,19.9,30.1,50.0,62.0,79.8,97.4,106.4,110.4,163.8,212.2,612.0,739.4,1116.7,1028.9,1114.5
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,335.9,470.6,605.3,849.5,1051.5,1351.3,1554.8,1827.0,2879.7,3979.7,4774.7,5868.4,6521.9,11723.5,12962.2
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,66.6,88.7,124.1,172.1,196.6,292.4,367.3,457.8,762.2,973.3,1165.0,1620.8,1754.7,3247.3,3457.8
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,14.0,18.4,23.5,28.1,35.0,42.9,50.6,47.7,62.8,81.8,68.6,141.3,140.1,169.2,188.3
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,12.4,19.6,27.7,39.7,49.1,56.7,66.4,80.8,116.0,159.1,153.7,289.3,295.6,289.2,313.4
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,61.6,88.5,120.9,138.7,155.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,24.9,34.3,42.4,62.3,72.8,90.5,94.5,113.5,164.1,257.3,236.4,331.6,428.9,491.9,508.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,13.3,16.1,19.4,23.2,33.2,40.1,52.7,58.4,85.5,162.2,292.2,245.4,271.3,250.2,272.5
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,30.7,38.0,52.2,86.0,102.6,120.6,154.1,162.3,219.9,277.7,299.3,471.5,653.9,705.2,764.7
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,23.9,33.3,46.9,64.7,84.7,108.3,128.6,142.4,199.0,222.3,321.1,437.2,492.5,442.9,523.7
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,17.5,24.8,28.6,34.2,66.6,75.0,93.5,103.1,132.2,145.2,190.2,196.8,247.0,310.0,373.5
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,11.0,29.1,33.3,40.5,49.3,64.9,68.3,75.8,101.6,107.3,114.8,183.7,240.9,316.8,341.3
